operator_id,operator_name,mean_risk,max_risk,total_miles,n_decades,actual_events,mean_age,ci_low,ci_high,risk_tier
32655,"EAST CHEYENNE GAS STORAGE, LLC",0.09722341179448794,0.09792291950731365,15.78,2.0,0.0,8.5,0.09652390408166224,0.09792291950731365,ELEVATED
32396,BOBCAT GAS STORAGE,0.09722341179448794,0.09792291950731365,47.86,4.0,0.0,17.59736732135395,0.09652390408166223,0.09792291950731363,ELEVATED
39491,EQT PRODUCTION,0.09701284872293144,0.11578047279103494,1082.449,25.0,0.0,32.07004394664322,0.08145822420007172,0.1059863257780952,ELEVATED
18152,SEA ROBIN PIPELINE CO,0.09648889449795889,0.11578047279103494,413.56,8.0,0.0,51.97366766611859,0.07615714689034474,0.10753114456104325,ELEVATED
31356,"VECTOR PIPELINE, L.P.",0.0958596674031579,0.11578047279103494,554.88,12.0,0.0,18.345299884659745,0.06372950272481107,0.10984533117884819,ELEVATED
2714,"EASTERN GAS TRANSMISSION AND STORAGE, INC.",0.09584836394349616,0.1618310198758844,7140.502999999999,102.0,1.0,45.92984779923768,0.08094552077861136,0.11053702758584348,ELEVATED
8170,ALLIANT ENERGY - INTERSTATE POWER AND LIGHT COMPANY,0.09519320397815312,0.1618310198758844,1544.78,27.0,0.0,34.1469723844172,0.030274807311249985,0.13376382604700668,ELEVATED
39317,SCOUT ENERGY MANAGEMENT LLC,0.0948326821171077,0.11578047279103494,158.2,9.0,0.0,65.75410872313527,0.06352122017258645,0.11134365670421946,ELEVATED
22655,"WBI ENERGY TRANSMISSION, INC.",0.0937124213657498,0.1618310198758844,7343.299999999999,80.0,3.0,47.766882736644284,0.07148315856792892,0.1119914742239849,ELEVATED
18532,"TEXAS GAS SERVICE COMPANY, A DIVISION OF ONE GAS, INC.",0.08989081916171235,0.11578047279103494,508.40000000000003,20.0,0.0,61.440204563335946,0.07354722598343474,0.10043551662805549,ELEVATED
31088,"DESTIN PIPELINE COMPANY, LLC",0.0894207687432396,0.11578047279103494,291.072,2.0,0.0,28.5,0.06306106469544427,0.11578047279103494,ELEVATED
32583,"BIG SANDY PIPELINE, LLC",0.0894207687432396,0.11578047279103494,137.38,2.0,0.0,18.5,0.06306106469544427,0.11578047279103494,ELEVATED
39420,"FLORIDA SOUTHEAST CONNECTION, LLC",0.0894207687432396,0.11578047279103494,344.856,2.0,0.0,8.5,0.06306106469544427,0.11578047279103494,ELEVATED
32452,LEAF RIVER ENERGY CENTER LLC,0.0894207687432396,0.11578047279103494,157.84,2.0,0.0,8.499999999999998,0.06306106469544427,0.11578047279103494,ELEVATED
32264,"CHENIERE CREOLE TRAIL PIPELINE, L.P.",0.08940060203259208,0.11578047279103494,191.4,4.0,0.0,18.496865203761754,0.025088961777607794,0.11577029726499179,ELEVATED
7695,HUTCHINSON UTILITIES COMMISSION,0.08939459685259962,0.11578047279103494,186.0,3.0,0.0,18.495430107526882,0.01842103961029695,0.11578047279103496,ELEVATED
31269,KINDER MORGAN NORTH TEXAS PIPELINE,0.0893497390724856,0.11578047279103494,164.83800000000002,6.0,0.0,18.48216430677392,0.023121558368901243,0.1157445994730903,ELEVATED
39066,"SUMMIT NATURAL GAS OF MAINE, INC.",0.08932643040486395,0.11578047279103494,134.12,2.0,0.0,8.49821055770951,0.06306106469544427,0.11578047279103494,ELEVATED
39223,"NET MEXICO PIPELINE PARTNERS, LLC",0.08932087054926922,0.11578047279103494,282.864,2.0,1.0,8.498105096442107,0.06306106469544427,0.11578047279103494,ELEVATED
39933,"CHEYENNE CONNECTOR, LLC",0.08915281379254188,0.11578047279103494,142.69,4.0,0.0,1.5270166094330366,0.019903510715862546,0.11565278230768393,ELEVATED
38943,EAGLE FORD MIDSTREAM LLC,0.08908179702854355,0.11578047279103494,339.931,4.0,0.0,8.454168640106376,0.02717217362224188,0.11558228287460007,ELEVATED
32296,TARGA RESOURCES OPERATING LLC,0.0890118002782927,0.09792291950731365,299.15999999999997,32.0,1.0,34.36672683513839,0.08009255029444641,0.09463657316889354,ELEVATED
32437,KINDER MORGAN LOUISIANA PIPELINE LLC,0.08868331843287088,0.11578047279103494,276.107,4.0,0.0,18.328463240700163,0.0470082918933787,0.11531586395894078,ELEVATED
32286,PECAN PIPELINE COMPANY,0.08831255977307195,0.11578047279103494,138.82,2.0,0.0,1.7032848292753207,0.02320713739036432,0.11578047279103494,ELEVATED
31024,CENTRA PIPELINE MINNESOTA INC.,0.08823603545576511,0.11578047279103494,132.866,6.0,0.0,47.80034771875424,0.037366553916360117,0.11467191064187691,ELEVATED
31891,NORTH BAJA PIPELINE LLC,0.08738117646913232,0.11578047279103494,171.15000000000003,8.0,0.0,18.113438504236047,0.03403223251773822,0.11434677979814532,ELEVATED
2196,CENTRAL HUDSON GAS & ELECTRIC CORP,0.0862864048713022,0.11578047279103494,324.74000000000007,14.0,0.0,59.12142021309355,0.06293519835979894,0.1021637562703649,ELEVATED
11824,LOUISVILLE GAS & ELECTRIC CO,0.08621569376782463,0.11578047279103494,674.86,16.0,0.0,41.217526598109245,0.07479916583583995,0.09653940923612524,ELEVATED
32641,AUX SABLE MIDSTREAM,0.08535136505423542,0.11578047279103494,169.6,4.0,0.0,17.54952830188679,0.04660619891351828,0.1140859688807998,ELEVATED
8166,"ADELPHIA GATEWAY, LLC",0.08459871255134128,0.11578047279103494,186.92000000000002,14.0,0.0,44.55579927241599,0.03285496279273332,0.1113882017879461,ELEVATED
844,KERN RIVER GAS TRANSMISSION CO,0.0842825026464091,0.11578047279103494,2908.4049999999997,28.0,0.0,22.41522724654923,0.07518697490471579,0.09675249278311875,ELEVATED
31592,EMPIRE PIPELINE INC,0.08367338943399392,0.11578047279103494,539.797,12.0,0.0,22.90778940972254,0.053736950116877825,0.10520205172255087,ELEVATED
31130,"DCP MIDSTREAM, LP",0.08301559318823538,0.11578047279103494,1129.763,62.0,7.0,40.18799606643164,0.07231406463889375,0.09457901819879294,ELEVATED
30629,"ONEOK FIELD SERVICES COMPANY, L.L.C.",0.08300209679738384,0.09652390408166224,54.69,6.0,0.0,39.71658438471384,0.06628339862905074,0.09512393615681394,ELEVATED
32469,"FAYETTEVILLE EXPRESS PIPELINE, LLC",0.08291906207623578,0.11578047279103494,370.23,4.0,0.0,8.50001350511844,0.04660280585144202,0.10955702846753881,ELEVATED
30838,TUSCARORA GAS TRANSMISSION COMPANY,0.08270628192928588,0.11578047279103494,610.502,10.0,0.0,27.284508486458687,0.056336816299166495,0.10336381628867711,ELEVATED
18112,SAN DIEGO GAS & ELECTRIC CO,0.08247293415281283,0.11578047279103494,437.0,18.0,1.0,46.2837528604119,0.0701038770291196,0.09558588415211226,ELEVATED
31846,"CAROLINA GAS TRANSMISSION, LLC",0.08219271970153451,0.11578047279103494,2913.889,20.0,0.0,46.545267510189994,0.07295005953306036,0.0946255273997701,ELEVATED
4473,ATMOS ENERGY CORPORATION - WEST TEXAS,0.08144914122902774,0.09652390408166224,241.49999999999997,16.0,0.0,58.99884057971015,0.07211690872622302,0.09178532104050617,ELEVATED
30750,MIDAMERICAN ENERGY COMPANY,0.08130585993303183,0.11578047279103494,1292.003,34.0,0.0,47.989293368513856,0.057537402478355454,0.09529641999990116,ELEVATED
2859,CRANBERRY PIPELINE CORP (WV),0.08122393167455026,0.09652390408166224,177.08999999999997,16.0,0.0,48.04946637303067,0.07221586430773455,0.089543580254657,ELEVATED
40338,SUMMIT MIDSTREAM PERMIAN 2 LLC,0.08112973155641535,0.11578047279103494,270.46,4.0,0.0,1.500110922132663,0.046463612773910555,0.11578047279103496,ELEVATED
40069,"STINGRAY PIPELINE COMPANY, LLC",0.08112214752109853,0.09652390408166224,8.81,2.0,0.0,48.499432463110104,0.06568538696835173,0.09652390408166224,ELEVATED
38952,TPL ARKOMA HOLDINGS LLC,0.08110464552500699,0.09652390408166224,6.82,2.0,0.0,18.5,0.06568538696835173,0.09652390408166224,ELEVATED
31472,SCISSORTAIL ENERGY LLC,0.08110268556051672,0.09652390408166224,123.162,8.0,0.0,19.55448108994657,0.06998545852927777,0.09272477732782979,ELEVATED
22465,TARGA PIPELINE MID-CONTINENT WESTTEX LLC,0.0806751271615169,0.09652390408166224,36.72,6.0,0.0,10.092047930283224,0.065556119263334,0.09569966613638414,ELEVATED
32645,"HILCORP ALASKA, LLC",0.08046404300481742,0.09792291950731365,48.82,8.0,0.0,55.94080294961082,0.06202083800654148,0.09782393702619366,ELEVATED
40387,DTM MICHIGAN GATHERING HOLDING COMPANY,0.08041367784548221,0.11578047279103494,512.44,10.0,0.0,37.8660135820779,0.053368605717068585,0.10162933838382429,ELEVATED
32448,TRES PALACIOS GAS STORAGE LLC,0.08034753199798562,0.11578047279103494,204.89000000000004,6.0,0.0,16.339889696910536,0.04275644791781546,0.109576118681859,ELEVATED
31348,ATMOS ENERGY CORPORATION - MID-TEX,0.08008502992429802,0.11578047279103494,763.877,18.0,0.0,36.95488671605507,0.06753912551176394,0.09141039538292613,ELEVATED
31406,FRONTIER NATURAL GAS COMPANY,0.08001102550938435,0.11578047279103494,276.992,8.0,1.0,25.22654805914972,0.025022574068856607,0.1122645027319392,ELEVATED
18104,CPS ENERGY,0.07990827590857724,0.11578047279103494,231.48000000000002,10.0,0.0,23.423967513392085,0.03724651901811506,0.10657479572064919,ELEVATED
2704,CONSOLIDATED EDISON CO OF NEW YORK,0.07985695029644141,0.09792291950731365,84.587,11.0,0.0,70.14469126461513,0.06266005703064793,0.09537574577593824,ELEVATED
30026,"BAY GAS STORAGE COMPANY, LLC",0.0796417158970735,0.11578047279103494,197.63,8.0,0.0,20.020239842129232,0.0618492365817921,0.10348293202015256,ELEVATED
12876,ENBRIDGE GAS UTAH/ WYOMING/IDAHO,0.07899889655942353,0.11578047279103494,796.9800000000001,14.0,1.0,35.30551456749228,0.042157325903131475,0.07800005489277058,ELEVATED
8070,INDIANA GAS CO INC,0.0781965017871431,0.11578047279103494,1253.2720000000002,26.0,0.0,41.1637673226562,0.05775749357390771,0.0928758485536952,ELEVATED
30826,WILLIAMS FIELD SERVICES,0.0780035885231204,0.09652390408166224,243.61,14.0,0.0,49.77138869504537,0.06922251931478982,0.0884242630802653,ELEVATED
1217,BEAR CREEK STORAGE CO,0.07767711137093776,0.09792291950731365,51.62,8.0,1.0,34.773595505617976,0.053591670466589705,0.09630220463372748,ELEVATED
13480,NIAGARA MOHAWK POWER CORP,0.07707937576388564,0.11578047279103494,547.93,16.0,0.0,51.391801872501965,0.04580960201968901,0.10846366466430306,ELEVATED
207,"ALASKA PIPELINE COMPANY, LLC",0.07658769977669919,0.11578047279103494,777.6550000000001,14.0,0.0,42.11205740334724,0.04797887726623635,0.10188465580596721,ELEVATED
39263,HAYNESVILLE GATHERING LP,0.0749554382772346,0.09792291950731365,4.54,2.0,0.0,8.5,0.051987957047155524,0.09792291950731365,ELEVATED
32043,"NORTH COAST GAS TRANSMISSION, LLC",0.07483119095693667,0.11578047279103494,527.5120000000002,16.0,0.0,67.35457771576758,0.03588454244833218,0.1074849190977648,ELEVATED
12180,MARSHALL COUNTY GAS DISTRICT,0.07475070374421589,0.11578047279103494,170.0,2.0,0.0,58.5,0.03372093469739682,0.11578047279103494,ELEVATED
12576,"ENABLE MISSISSIPPI RIVER TRANSMISSION, LLC",0.07462595832045406,0.15395713316870915,3347.19,80.0,0.0,57.77648714294677,0.058212178442884795,0.09051935509615858,ELEVATED
12606,THE EMPIRE DISTRICT GAS COMPANY,0.07459251731952578,0.11578047279103494,174.04,4.0,0.0,67.63812916570903,0.033875465813341644,0.11506088123417038,ELEVATED
2879,"BBT LOUISIANA INTRASTATE, LLC",0.07410698071682628,0.11578047279103494,199.414,6.0,0.0,60.638967173819296,0.036011275334476935,0.11142176161562359,ELEVATED
22763,WISCONSIN GAS LLC DBA WE ENERGIES,0.07384626543441394,0.11578047279103494,722.52,16.0,0.0,21.611996899739797,0.046868579442570564,0.09519515669571892,ELEVATED
15348,PEOPLES GAS SYSTEM INC,0.07215250579519356,0.11578047279103494,442.56,10.0,0.0,16.639755061460594,0.04695711796711346,0.09265202614383482,ELEVATED
2731,CHEVRON PIPE LINE CO,0.07180915764250898,0.11578047279103494,531.31,25.0,0.0,40.2411398242081,0.039798717932771586,0.10186626037328807,ELEVATED
39597,"VALLEY CROSSING PIPELINE, LLC",0.07105807214268413,0.07905507958992398,326.6,2.0,0.0,8.5,0.06306106469544427,0.07905507958992398,ELEVATED
32487,TRANSCANADA NORTHERN BORDER INC,0.07029606358673259,0.11578047279103494,603.802,6.0,0.0,8.5,0.04435663116591334,0.0978280527739391,ELEVATED
473,"WESTERN MIDSTREAM PARTNERS, LP",0.0700760599401871,0.11578047279103494,698.68,35.0,0.0,40.35411060857618,0.057662903015020084,0.08590063280911643,ELEVATED
15329,PEOPLES GAS LIGHT & COKE CO,0.07007285724966768,0.10386684904293815,665.57,16.0,1.0,48.43146475952942,0.04132875435974894,0.09499447100208244,ELEVATED
